SA1_CODE_2021,Predicted_Weighted_Trips
10601110908,693.0825692028311
10601110909,686.9673756977832
10601110911,483.8950214090718
10601110912,533.6423216489759
10601110913,500.5182768994876
10601110914,609.5286053724656
10601110915,640.0247937077794
10601110916,676.7954589922807
10601110917,552.4021687020864
10601110918,579.4955787767019
10601110920,622.1063712905193
10601110921,569.3873003695674
10601110922,584.9842063379477
10601110924,320.9331782927093
10601110925,412.6364507908538
10601110926,396.2878556384391
10601110927,510.96397131082205
10601110928,396.2389004010435
10601110929,562.1509364858662
10601110930,534.9392868550103
10601111001,425.3915925258411
10601111002,687.8011478207476
10601111003,520.0275086724587
10601111004,511.09537926252546
10601111006,523.3506379842449
10601111007,793.0306173361777
10601111008,515.4911285724927
10601111009,552.5590955028802
10601111010,498.86091099287387
10601111011,713.5666918938477
10601111012,548.0795539942374
10601111013,516.769227740651
10601111014,494.4240956979499
10601111015,471.7264304474625
10601111016,503.9489098213203
10601111017,469.330660675344
10601111018,487.29197553816965
10601111019,518.3013863950321
10601111020,575.0702862131004
10601111021,656.50639752868
10601111022,577.1736543543174
10601111023,573.777765424259
10601111024,490.8942421255601
10601111025,498.4228475405858
10601111026,471.06976989705987
10601111027,756.3392612098271
10601111028,465.37436992663555
10601111029,400.90714763018804
10601111101,673.584492953703
10601111102,503.601746947948
10601111103,572.7107996569508
10601111104,506.2805789574465
10601111105,602.8451662371169
10601111106,532.0459257894486
10601111107,2681.871662070096
10601111108,982.2275004652485
10601111109,514.4907489330043
10601111110,659.3215335054892
10601111111,731.1747044286425
10601111112,671.5604158825909
10601111113,733.5764815222541
10601111114,696.3048469847973
10601111115,747.3601391405862
10601111116,758.5258500883021
10601111117,544.7321197258326
10601111118,455.2261253987364
10601111121,521.2825054502807
10601111122,573.0435008946368
10601111123,626.7461663534309
10601111124,640.8696187943772
10601111125,765.1346150571532
10601111126,695.7980699232947
10601111127,670.5175073362643
10601111128,674.8580418087433
10601111129,594.038350484371
10601111130,684.2386124315054
10601111131,1390.6103142103957
10601111132,558.827514065009
10601111133,602.9062042066957
10601111134,666.3249165406781
10601111135,525.5546885477055
10601111136,819.8786455554329
10601111137,449.3371851268433
10601111138,483.16602760608566
10601111139,252.95633968327607
10601111140,639.2715940977799
10601111141,483.1705830813414
10601111142,371.83580654034915
10601111143,520.0733490712871
10601111144,1090.013235597148
10601111146,442.7453182085618
10601111147,784.1225173343491
10601111148,644.5258477772867
10601111149,557.5145980456538
10601111150,514.9927037374871
10601111151,486.27367977600557
10601111152,511.8918055879597
10601111153,546.8292382546149
10601111154,549.7963658769559
10601111155,573.0941461823023
10601111156,549.6325198802114
10601111157,306.97431851163134
10601111158,636.2831500632238
10601111159,442.7453182085618
10601111302,542.6706295140699
10601111303,437.6139106196381
10601111304,583.7865842047835
10601111310,442.4165684869387
10601111311,520.0183828431311
10601111314,629.3048983787477
10601111315,509.3825400679251
10602111401,1129.0005081328843
10602111402,777.2627388581527
10602111403,491.76087052435315
10602111408,582.3449842785184
10602111409,1072.352035635043
10602111410,2609.918003457635
10602111411,1788.5985590810037
10602111412,762.8407268113159
10602111415,525.1713297348984
10602111416,783.481135255672
10602111417,691.9724576151534
10602111418,665.1633406491096
10602111419,408.7913473323571
10602111420,673.825539116703
10602111421,712.1453513552117
10602111422,545.6903515024235
10602111423,512.675036530237
10602111424,368.9663180071323
10602111425,643.0142904257752
10602111426,488.29776313430517
10602111601,605.2491496326472
10602111602,538.9503048505244
10602111603,477.40327888980306
